sentence,score
영화의 평가는 개인의 자유이니 별점낮게주고 헛소리하는 애들의 행동이 틀린것은 아니지만 높은확률로 인성이 별점1개 수준일것 자신의 이익이을 위해 양심을 팔아먹고 영혼을 갉아먹으며 살고있으니 딱 자신의 수준의 맞는 정도로 받아들여 그렇게 밖에 평가할수 밖에 없는것 이영화가 영화로서 10점이라고 말할순 없지만 최고의 나라는 아니더라도 지금의 대한민국에서 살수있게 해준 독립투사분들에게 존경심을 담아 10점드립니다 ,10
눈물이 주르륵...그때 그시절.. 뜨거웠던 추억,10
"3D에 연출, 스토리, 액션 3박자가 완벽했던 드볼 극장판이였습니다!~ 드볼팬이라면 강추에요!~",10
인생영화..무조건보세요,10
재밌어요 영상미가 뛰어나요&amp;lt;,8
"미니멀리즘 디자인계 교주. 애플 디자인의 모태. 이 정갈한 어른의 철학을 엿보는 의외의 즐거움. 디자이너라면 필청 다큐. 다큐를 통한 사이드이펙트로 브라운 제품에 호감이 생겼다.‘최소한의, 그러나 더 나은’‘좋은 디자인이란 최대한 작은 것이다.’‘디터 람스의 디자인은 단순한 디자인이 아닌 태도입니다.’디자인 10계명?	Good design is innovative (좋은 디자인은 혁신적이다.)?	Good design makes a product useful (좋은 디자인은 제품을 유용하게 한다.)?	Good design is aesthetic (좋은 디자인은 아름답다.)?	Good design makes a product understandable (좋은 디자인은 제품을 이해하기 쉽도록 한다.)?	Good design is honest (좋은 디자인은 정직하다.)?	Good design is unobtrusive (좋은 디자인은 불필요한 관심을 끌지 않는다.)?	Good design is long-lasting (좋은 디자인은 오래 지속된다.)?	Good design is thorough down to the last detail (좋은 디자인은 마지막 디테일까지 철저하다.)?	Good design is environmentally friendly (좋은 디자인은 환경 친화적이다.)?	Good design is as little design as possible (좋은 디자인은 할 수 있는 한 최소한으로 디자인한다.)",6
1이나 2나 액션 코미디가있는 영화네ㅋㅋ,6
중학교때 열정적으로 보던 만화책을 영화로 봤다는점이 좋았습니다. 기대가 커서 그런지 ㅎㅎ,8
아바타는 역시 극장에서 봐야지! 다시 봐도 재밌었습니다,10
오랫동안 공을 놓지 않아서 다행입니다,8
재밌게 잘 봤습니다. 눈물 나옴 ㅠㅜ,9
그냥 밋치가 좋아서 일본에서 개봉한 7월부터 지금까지 기다렸는데 난 만족 크크크크ㅡㅋ좋았다,10
"일본의 제국주의가 죄이긴 하지만, 우리에겐,  조선에게는 정치의 죄가 있고 견제하지 못한 죄가 있다.그때에도 깨어있는 시대의  사람들이 있었을텐데요.욕심의 정치에 패배한 죄가 있다. ",8
혼자 영화보는데 눈물 안흘릴려고 참다가나문희씨 노래하는 씬에서 포텐 터졌음..관객분들 다 그때 울었는데 진짜 너무 슬픔진짜 뮤지컬 영화 잘만든 것 같습니다.. 안중근 역 맡으신 배우분 하..,10
조진웅땜에 겨우 참고 봤다. ,2
"처음으로 평점 남겨요! 배우들 연기가 미쳤어요,, 뮤지컬로 보고 싶어요.!!",10
마지막 지렸다 감동ㅇ야 ,10
"참신한 소재로 잘 만들어진, 재밌게 즐길 수 있는 코미디 영화입니다!",8
신선한 소재. 허술한 과정. 의외로 썩 괜찮은 결말. ,7
너무 지루하다..어떻게 이게 상업영화로 나왔는지 신기할정도로 진부하다,1
중후반부 최고입니다ㅜㅜ,10
자극적이지 않지만 끝까지보면 은근 스릴있음... 미소속에 숨견진 미소는,8
"전작의 명성을 업고 흥행했지만, 천만각은 아니다.전편만 못한 긴장감과 악역의 카리스마를  부족함을 의식해서인지철지난 유머와 잔인함만이 스크린을 가득 매운다, 범작",4
무섭다가 뻔하다가 답답하다~연기력은 굿!,8
여주인공 표정이 영화내내 거슬림 실실 쪼개는거 진짜 짜증남,1
나이가들어가면서 누구로부터 선물받는 일이 적어지는데 오늘 큰 선물받은 느낌입니다. ,10
"재난영화는 좋다만,. 자기 가족 살리려고 멀쩡한 비행기 터트려먹고 안죽어도 될 사람들 다 죽이고.. 초반부터 고구마 장면이 많아 보기 불편했네요.. 남은 모르겠고 내 가족만 살리면 된다는 이기적이고 불편한 영화입니다..",6
가볍게 즐기기 좋은 영화.액션도 좋았고 배우들의 연기력도 좋았습니다스토리도 나름 괜찮았던 것 같습니다,8
후반으로 갈수록 손에 땀이나서 계속 닦았음 영화관 비싼데 돈이 아깝지않았다 ,10
내 나이먹고 애니보다가 눈물 찔끔 흘릴줄 몰랐음.. 슬램덩크 팬이라면 걍 무조건 극장가서 봐라.. 마지막 공격때 그 고요함과 속도감은 집에선 절대 못느낀다.. ,10
걍 극장에서 두 번 보고싶어졌다 나에게 최고의 선물,10
너무 재미있습니다 최고!,10
"60대 엄마, 10대 딸과  함께  재미있게  봤습니다. ",10
내가 그 상황이었다면 더 타락했을 듯. 배우들의 연기도 좋고 특유의 암울한 분위기도 좋네요.,8
기존 팬들만 보세요. 남자라면 폭풍눈물 흘리면서 보는 영화,10
개인적으로 슬프라고 작정하고 만든 영화도 잘 안우는 편인데 왠지 모르게 눈물이 조금 나왔습니다. 죽음을 두려워 하면 더 가까워지고 죽음을 두려워하지 않으면 멀어지는 연출이 좋았습니다.,9
주인공이 공포를 참신한 방법으로 극복하고 성장하는 영화.재미있게 봤기는 했는데 공포감이 좀 부족한게... 아쉽습니다,7
3만원이어도 볼 영화다,10
재밌지만 두번은 안 볼 것 같네요원손 질질 짤 때 나가고 싶었어요저희 옆에 부부가 욕했어요,8
"남동생,사촌 언니랑 같이 2d 평범한 화면으로 영화 봤는데 남동생이랑 사촌언니는 지루하다고 하더라고요 그런데 저는 3시간동안 시간 가는줄도 모르고 루즈한지도 모르겠더라고요 루즈한 영화도 보는 편이긴 하지만 제 입장으로는 너무 좋았어요 ",10
"눈이 즐겁슴니다,,,",10
단지 훌륭한  상상일뿐. 지루한  전개,6
잊지말자 역사를 잊은 민족에게 내일은 없다.,10
최악임 더빙판 신현철 목소리 ㅈㄴ 안어울림,2
내 인생에 와줘서 너무 고마운 영화.. ,10
미지의 존재에 대한 공포를 느끼면서 그것에 대해 알고 싶어지는 영화입니다정말 재미있게 봤습니다,10
신기하다 생각했는데 눈물이 나오네.,8
리뷰  살면서  처음  남겨봄… 엔딩  크레딧  올라 가며  나도  모르게  감탄과  전율이  느껴짐,10
탈옥물인줄 알았는데...갑자기 괴물+마녀 네요,1
영화가 뮤지컬보다 훨씬 웰 메이드 작품이네요!,10
장화신은 고양이 키티와 강아지가 조금 귀여운게 무서웠습니다,7
4년만에 보는 영화 .. 돈이 아깝지 않은 영화..너무 감동적이였어요ㅠㅠㅠ 김고은 연기력..노래실력 감탄….나문희배우님 연기 말할것도 없음…최고의배우님 ㅠ ,10
"환경, 동물, 인간을 돌아보게 하는 영화",8
전작 보다 나은 후속은 없다 했지만 아바타는 계속 진화하고 있다,9
보는내내 소름~ 이런 영화를 다시 만날수있을까요 추억 돋습니다,10
추억뿐 아니라 새로운 감동도,10
굿,10
추억이라는 너무 큰 선물을 받았습니다. ,10
누가 잘못한거지 영화를 본 내 잘못인가,2
전쟁한가운데를 돌아다니는 기분이 들었습니다. 그냥 전쟁영화를 보는게아니라 직접 전쟁현장을 경험하는듯한 느낌이었습니다. 몇번을 봐도 질리지않는 영화입니다. 원테이크 카메라기법부터해서 배우들의 연기력 노래 배경 다 완벽합니다.,10
재미 존나없다 내용도없고 무슨 포로노보는 느낌 배우들이 바깝다,2
웃기 좋겠다 싶어 선택했는데 눈물 쏙 빼는 감동의 영화 였어요.지금 내가 가진 평범한 일상이 특별한 선물이 되어주었어요.남편과 함께 보았고 여운이 오래도록 남아 있습니다.,10
26년이라는 시간이 지났지만 나의 감성은 아직 10대 소년이 였다.,10
존잼티비 꼭 보셈 토루 존잘,10
부부는 그렇게 걷지 않아~~인간아~인간아~~,9
우울하고 지루한 영화 ㅎ,1
가족들과 함께 보기 좋은 영화 웃기기도 하고 감동적이고 무엇보다도 이민정이 너무 예쁨,10
ㅂㅅ영화입니다 보지마세요,1
감동도 있었고 재미있어요 어릴적 축억,8
억지로 따라가서 봤는데 처음부터 끝까지 농구시합하는 장면만 거의 나오고 (원래 그런 만화지만) 저는 좀 지루했어요 돈이 아깝달까,4
"은근 호불호가 갈린다는 것에 놀람. 셰이프 오브 워터, 더 폴 등을 재밌게 본 사람과 대화가 많은 영화 좋아하는 사람, 상상을 즐겨하는 사람이라면 노잼일 수가 없는 영화 ",10
휴잭맨의 연기는 다시 봐도봐도 감명눈물이난다,10
입소문보다 더 만족,10
오프닝 스케치 장면부터 울컥했다,10
재미없음 12살 아이와 볼 영화 아니다.,2
슬램덩크 재밌게 봤어요.,9
만화의 옛 감동을 더욱 깊고 진하게 느낄수 있게 해주는 영화. 마지막 클라이막스의 연출은 정말 최고였습니다.,10
더퍼스트 슬램덩크 재밌게 봤어요!!!!,10
7점이 없어서 8점 드렸습니다 6점이라기엔 생각보단 괜찮아서요 유치한것만 빼면 웃음포인트도있고 재밌었어요 생각보다 몰입도 잘됬구요 김우빈씨가 특히 좋았습니다 과묵하고 차분한 연기만 자주봐서그런가 ㅆㄷ 연기할때 놀랬어요  다른사람인줄 .. CG가 좀.. 아쉬운거랑 유치한느낌빼면 나쁘지않습니다 2편 궁금하긴해요 ,8
일단 뮤직컬식  영화를 싫어합니다그래서 역사 이야기라서 보고싶긴한데  돈 아까울거같아서 생각도안하다  와이프가 스위치보자해서 준비다하고 차에탔는데  시간이  애매하더군요그냥 영웅보기로 했습니다시작부터  노래부르길래  아  괜히 본다했나 생각했는데  몸에서 전율이...  중간중간  와이프몰래 눈물을 훔치면서  몇번의 전율을 더 느끼고    와이프는 통곡을하고  ..ㅋㅋ 다보고 나와서  와이프한테  아바타2 보다 재미있다고  이거 보길잘했다니까와이프도  신기해하더라구요  이런거 싫어하잖아?정말 재미있어요  우리 역사 이야기  나이먹으니 재미있네요,9
아바타2는 신기할 뿐 감동은 적었지만 슬램덩크는 감동과 스토리 구성 전부다 너무 좋았다. 슬램덩크를 모르는 입장에서도 감동받을 최고의 스포츠물이다.,10
"한국판 패밀리맨 같은 영화, 한동안 매년 크리스마스 시즌이면 생각날 것 같은 영화.",9
연출이 정말.... 그리고 하... 그냥 보세요,10
영화관에서 두번 본 첫 영화,10
볼만했습니다~~ 안보신분들은 한번씩 보기를 추천,10
배우들의 연기가 좋았어요- ,8
90년대 만화. 잔잔바리 시작 5분지나 쿨쿨 인나서 1시간 봄. ,6
영화 마지막 송태섭과 정우성 씬은 조금 뜬금없었고 산왕전 마지막 장면 기대했던 명대사 역시 나오지 않았지만 영화 자체만으로 감동적이었고 충분히 재밌다고 생각함,9
누군가를 빼앗긴 이들이 바라는 결말. ,9
재미짐 500만 가즈아,10
별기대없이 봤다가 눈물펑펑,10
역사에 대해 다시 한번 생각하게 만드는 영화인것 같습니다.우리가 잊지말아야할 독립운동가들 그들이 있었기에 지금 우리가 있는것이 틀림 없습니다. 너무 감사드립니다. ,10
"같은 시기에 개봉한 동감, 데시베ㄹ 3류영화들에 밀려서 극장에서 보지못한 영화 이런 걸작이 상영관에 없다는게 말이되나 쪽팔린줄 알아라ㅉ",10
영화관이 훌쩍이는 소리로 가득했음. 역사를 잊은 민족에겐 미래란 없다..,10
만족스러운 결말이어따,8
잘 만든 판타지 영화란 이런것,9
이걸 영화라고 만들었는지 쯧쯧,1
이 시리즈는 수작이 맞다,8
정말 최고다... 깊은 반성과 또 다른 성찰을 느낄수 있다.,10
와~~~눈물이 주룩주룩 ㅜㅜ아름다운 영화 입니다. 서태웅을 주연으로 새로운 시선으로 재해석한 정말 또 보고 싶은 애니메이션. 강추 !!어릴적 보던 만화책 슬램덩크 다시 구매 해야겠어요 ,10
영화 너무 감명 깊게 봤습니다. 잊지 않고 살겠습니다.,10
애니가 노래 같다고 할까나 마지막 클라이막스 지림,10
그냥 보면 알아요....,10
정말 감동입니다.. 눈물 광광,10
스토리별로고 뭔가 심각한 상황인데 심각한 느낌이 안들었다지금 이정재 많이 늙었다 태풍보니 정말 잘생겼던데ㅜㅜ,5
"어릴 적 봤을 때는 전혀 이해하지 못했는데, 성인이 된 이후엔 완벽히 이해된 진시황 시대의 서사극.",10
이 영화가 실화를 바탕으로 구성한 영화였다니...,10
CG와 음향은 기똥찼던 영화,8
믿고 보는 배우 정성화역사를 잊고는 미래도 없다이렇게 많은 목숨 값으로 새운 나라임을 명심하고 감사하며 바르게 살기좋게 만들어 다음세대에 물려 줘야 겠다는 책임담이 느껴지는 시간이었다,10
다 좋은데 너무길어요 4d의자에서 내려오고 싶은 고비가 1시간마다 있었음,8
선출때의 추억때문에  일본어/한국 자막으로 관람 하였는데 실제 농구 할때의 사운드 디테일이 좋았고  몰입도가 상당했지만자막의 아쉬움이  있습니다. 음성은 쇼오쿠루카와 하나미치 등 이렇게 들리는데  자막이 북산 서태웅 송태섭  등 몰입도가 떨어지고 음성  그대로의 한국어 자막이었으면 하는 생각이 들었습니다. 너무 한국판  슬램덩크 추억속 만화를 끄집어 내려는걸로 보였씀,8
부제 피는 물보다 진하다로 바꿔주세요,10
그전에도 영화관을 자주가는편은아니였지만 코로나이후로는 영화관을 거의안가게 되었던 내가 설레임을안고 극장에 가게만든 영화 더퍼스트 슬램덩크 슬램덩크라는 만화가 처음 나왔을때 당시 초등학생이였던 나는 축구만 좋아하는 아이였다 하지만 슬램덩크 만화를 본후 내주종목은 농구가되었다. 그당시 자칭 강백호 서태웅 정대만은 많았지만 송태섭 채치수는 타칭이였다.슬램덩크 더퍼스트를 보는 내내 그시절 자칭 불꽃남자 정대만이였던 나는 온전히 송태섭이 되어있었다 &amp;#34;아는 맛이 무섭다&amp;#34;라고했다 사실 경기결과와 내용모두알고 있었지만 내 두눈엔 추억이 맺혔다 목구멍에는 그시절 열정과 기억들이 올라오고 있었다 댓글을보니 경기도중 회상신이 지루했다는 의견이있다 하지만  그것들은 내게는 새로움이였다  농구는 혼자하는 경기가 아니다 송태섭도 슬램덩크 의 주인공중 한명인것이다 작가역시 송태섭이 아픈손가락이 아니엿을가? 라는생각을 해본다 바램이있다면 이번에 본 더퍼스트 슬램덩크가 나에게 선물이였던 것처럼 앞으로도 선물들이 개봉되었으면 한다,10
